Transaction_id,Customer_id,Amount,Transaction_type,Longitude,Latitude,Transaction_Timestamp,Hour_of_Day,Day_of_Week,IP_Address,avg_spending,avg_transaction_count,Fraud
48c1d6d5,62d39d,9841.41,Transfer,174.143103,-30.147342,2024-09-14 08:51:53,8,5,202.246.187.48,2228.41,21,0
5fe1ea7d,2f8521,3562.1,Withdraw,-173.473727,-47.492429,2024-12-24 21:27:07,21,1,19.72.111.166,2101.47,22,1
a5df144e,a2f95b,526.03,Payment,-49.025281,-35.53916,2024-07-16 01:36:49,1,1,52.45.252.152,4205.41,38,1
2b71235c,4423e8,4321.6,Withdraw,179.754936,-20.179035,2024-10-26 17:27:25,17,5,134.128.160.14,2948.26,26,1
951f4808,e7099e,3845.06,Withdraw,4.646126,61.51872,2025-01-15 22:30:24,22,2,55.50.135.17,4508.26,24,1
b17ce5e9,80cbf2,7950.62,Payment,106.748451,85.652485,2024-10-20 17:56:09,17,6,107.189.120.49,4895.72,44,1
b9fc51b0,78625a,179.75,Transfer,-32.626968,48.760873,2025-01-21 04:11:51,4,1,214.6.49.13,2817.36,23,1
23c4fa1a,154790,1295.45,Payment,122.03061,-42.218203,2024-12-16 21:02:13,21,0,115.160.11.168,552.21,38,1
b59a68e0,c75495,8479.35,Withdraw,-53.585664,28.295532,2024-05-05 19:42:12,19,6,41.64.64.208,1680.3,49,1
f1b5f3c8,1635e4,7591.67,Payment,106.038684,-65.254868,2024-10-24 06:09:11,6,3,146.241.104.1,2407.56,25,1
175852e8,a6568e,8729.4,Transfer,71.607326,67.780778,2024-10-01 03:05:21,3,1,201.23.116.178,1013.0,41,1
49e9ed34,92bdec,8476.89,Withdraw,7.108761,21.865203,2025-02-16 01:56:18,1,6,211.150.107.148,1895.63,24,1
bc532314,4be468,5582.14,Transfer,124.006308,16.295631,2024-06-23 02:59:37,2,6,125.176.221.239,1845.5,39,0
2fa7b12e,e53d27,331.23,Transfer,-127.134503,-82.121507,2024-11-05 11:17:04,11,1,187.197.228.105,2379.4,26,0
80d5d252,a2037b,4351.79,Withdraw,128.865673,-45.676562,2025-01-27 14:03:17,14,0,37.120.166.46,3253.65,46,1
9d85bb16,a96bf6,9711.02,Payment,19.520294,52.307159,2025-01-15 19:03:04,19,2,80.164.213.42,3665.43,4,0
e0edaaf7,c41f6e,9528.29,Payment,9.24292,-66.119279,2024-12-07 02:55:00,2,5,137.179.89.65,2139.25,4,1
ad37013b,193a6e,5095.89,Payment,179.306443,-65.474705,2025-02-16 19:40:55,19,6,58.224.212.146,2853.81,36,1
f9b4b6cb,e6642e,3902.37,Payment,19.694655,-34.101337,2025-02-10 18:33:50,18,0,137.21.71.21,3275.08,8,1
de9d6a58,85736e,1652.39,Transfer,50.294735,-41.13218,2024-12-15 03:46:24,3,6,51.24.9.183,4469.27,44,1
24c07a2b,52d58e,800.79,Transfer,27.454877,-40.457033,2024-08-26 00:18:11,0,0,55.155.227.227,3440.49,24,1
2da11b06,152a6e,3077.61,Transfer,114.219744,-49.954587,2024-05-11 15:41:54,15,5,158.218.198.41,2159.89,3,0
405c08df,4e3351,1126.12,Transfer,86.305857,36.266056,2024-07-30 09:51:19,9,1,156.116.102.120,4034.09,15,1
13231559,4f0132,4742.82,Transfer,-156.674555,-85.500097,2025-02-01 17:55:02,17,5,36.210.139.164,3814.12,26,0
3182a091,c2bfc3,5430.51,Withdraw,-169.043902,15.191108,2025-02-16 16:07:51,16,6,49.149.188.224,679.15,36,0
d8296fcf,f9e1cc,4893.02,Transfer,-125.259585,-34.294047,2024-09-12 12:27:57,12,3,4.138.252.176,3262.1,38,1
1cdb8042,3fe38c,4150.56,Withdraw,-27.077213,-80.197389,2024-10-26 15:08:37,15,5,143.85.197.5,4923.34,29,1
e4da671a,143416,863.05,Withdraw,57.269016,20.448152,2024-09-01 20:41:58,20,6,51.238.59.18,401.35,24,1
127295fb,95ed5b,3422.46,Payment,-85.71781,87.534363,2024-11-14 13:33:36,13,3,70.2.217.73,3801.39,24,1
affb8458,195098,7963.22,Withdraw,-33.838447,8.260756,2024-06-12 05:35:36,5,2,186.225.87.10,369.22,32,1
6d1716e8,a9033a,7238.75,Withdraw,-93.05492,-74.21344,2024-08-25 20:00:40,20,6,7.196.218.42,3397.12,24,1
ab0a78cc,abd175,8417.32,Transfer,-130.078342,71.736251,2025-02-12 20:04:33,20,2,171.61.110.143,893.41,47,1
d65b820c,069de4,2377.9,Payment,-65.311854,5.004898,2024-05-12 16:28:44,16,6,116.129.30.248,3837.27,14,0
a43bb079,61cc00,8329.09,Withdraw,-65.767712,89.537982,2024-04-06 01:40:44,1,5,96.124.48.31,2707.01,11,0
c293d76d,84a42e,7940.28,Withdraw,-48.464284,-77.368201,2025-01-02 20:51:24,20,3,145.250.185.106,91.52,9,1
7d32322b,eb1e26,7074.77,Payment,-169.685822,-21.569847,2024-05-12 12:32:32,12,6,25.69.121.115,1056.59,29,1
8abac80c,c35488,3761.8,Withdraw,-96.385861,74.064459,2024-11-15 23:48:49,23,4,56.11.21.182,68.35,36,1
a34ee0c3,14ea87,1745.63,Transfer,112.658066,85.891341,2024-12-09 08:42:50,8,0,159.17.111.34,3624.87,45,0
1d9ebd51,20f6f3,1355.43,Payment,127.821862,-26.171444,2024-04-12 06:23:04,6,4,65.203.206.182,1533.86,44,0
caa78d9f,06e24c,7844.01,Withdraw,83.035468,-85.019339,2024-07-27 16:52:11,16,5,65.55.219.150,2167.9,44,0
bf45131d,85c4c9,492.47,Payment,82.511108,15.185315,2024-06-08 09:21:15,9,5,48.73.115.33,473.86,29,1
fddd57e2,85346a,90.82,Transfer,-88.242748,68.571859,2024-10-23 02:37:49,2,2,130.208.21.0,3210.82,20,0
2c2a5f84,33ff9a,7381.98,Transfer,-134.916009,65.266594,2024-04-30 07:23:18,7,1,175.57.7.216,1392.31,47,1
f49cfa15,cab3b9,7108.47,Transfer,-93.765921,26.08753,2024-04-25 06:12:21,6,3,142.221.172.69,4479.57,34,1
48875faf,0ea3d9,8116.72,Transfer,-52.037511,45.128865,2024-05-31 11:24:17,11,4,150.223.157.54,4924.79,37,0
2b9f72d6,929c96,1979.75,Payment,100.858798,-84.380841,2024-08-12 10:14:53,10,0,220.54.76.106,380.5,23,1
bccad6b7,d2eac6,7867.17,Transfer,40.582728,-32.251164,2025-02-23 12:09:32,12,6,109.175.185.5,1146.01,2,1
514b10df,b8532b,2848.57,Payment,-17.777125,61.778007,2024-09-21 22:20:53,22,5,29.107.110.255,1059.28,8,0
19c13463,0a9e55,3878.83,Payment,-149.371427,59.003624,2024-06-20 19:19:25,19,3,21.67.193.66,719.13,33,1
7cf819b2,dcd0f8,7839.07,Payment,-162.944545,71.134908,2025-01-01 19:32:44,19,2,38.98.124.173,1507.23,21,1
9d10dd6d,a95247,1086.04,Payment,151.689138,71.539113,2024-07-05 08:24:51,8,4,87.177.155.133,1693.42,43,0
5ffd0883,9c10cb,7737.45,Payment,18.629566,-75.108954,2025-02-24 08:56:34,8,0,11.67.112.1,697.19,15,1
8820edf1,4078a6,416.61,Payment,149.084096,41.707054,2024-12-22 11:51:37,11,6,194.184.233.167,4602.79,13,1
62e65c98,06902b,7484.62,Payment,84.066112,62.266704,2024-05-29 19:14:51,19,2,191.118.202.221,4256.83,30,1
da6b83a8,b032b7,9213.28,Withdraw,146.509226,74.223364,2024-10-15 07:48:25,7,1,61.127.5.33,3346.91,15,1
805f8c01,aa7de2,8182.8,Transfer,-158.498754,89.911384,2024-11-22 02:17:12,2,4,85.15.56.144,3410.78,26,1
5379a27c,356541,2117.08,Withdraw,123.511398,-82.281598,2024-11-21 23:32:00,23,3,152.125.128.200,3237.67,20,1
015f2643,0eb6d5,1505.58,Withdraw,82.768167,-15.254768,2024-11-07 17:45:28,17,3,82.19.88.197,441.93,33,1
c7ce694a,6339e5,1512.16,Withdraw,154.641313,-53.654794,2024-07-07 00:47:50,0,6,89.158.47.184,251.8,24,0
856fba7a,989cc7,9649.56,Transfer,7.627095,-83.50234,2024-10-18 09:23:38,9,4,70.253.10.151,4759.89,41,1
7672c8d2,bb53e9,8446.05,Withdraw,96.588826,52.878064,2025-02-15 02:55:38,2,5,36.71.99.159,2424.58,28,1
894b9687,bf98e2,5764.26,Payment,-122.093186,12.453968,2024-11-19 05:54:08,5,1,142.170.16.27,1132.21,31,1
1e28c857,f83a61,2778.92,Withdraw,44.930979,64.778605,2025-02-24 12:14:09,12,0,194.74.195.73,4984.03,2,0
3e425e51,c9b8c6,7962.19,Transfer,-35.460515,23.710689,2025-02-19 06:22:49,6,2,81.142.174.64,1584.4,5,0
e49ebfea,793054,9148.36,Transfer,-117.376421,58.470783,2024-12-30 15:25:00,15,0,133.89.205.179,4634.87,48,1
3f02f77e,7c722e,6077.71,Payment,1.538062,47.621395,2024-10-18 15:40:29,15,4,61.67.52.172,3812.65,10,1
f3925943,90c729,4951.6,Transfer,-135.494909,3.025774,2025-02-07 10:43:20,10,4,206.163.232.153,841.23,3,1
39c1bdf3,7dc1de,2575.11,Transfer,178.465436,-88.529713,2024-04-03 11:47:02,11,2,188.66.128.156,2706.53,36,1
648102fc,e0fa79,9062.43,Transfer,-125.40147,78.075071,2024-07-18 19:23:55,19,3,47.23.216.6,3858.55,18,1
69559564,8b7e9a,6828.5,Transfer,-73.183839,67.2701,2025-02-26 05:15:59,5,2,68.17.112.56,924.22,17,1
1edec01a,00e4da,874.2,Transfer,56.8138,-53.617545,2024-04-08 14:45:22,14,0,113.28.230.106,2058.93,44,1
5ec57ccd,414c73,9894.67,Payment,62.94295,65.235267,2024-08-01 10:44:18,10,3,8.15.230.129,1817.89,34,1
3ce71eea,70fa71,8224.13,Withdraw,121.519957,29.393009,2025-02-14 04:36:40,4,4,222.89.92.50,1961.58,6,1
f09b1107,3260f4,6999.89,Transfer,-171.619338,75.729531,2024-05-20 04:21:12,4,0,6.6.76.41,3435.55,26,1
08553c23,77fa26,8272.44,Transfer,176.128566,54.604396,2024-11-29 19:10:59,19,4,219.228.136.10,1723.93,25,1
647d5795,57895f,8045.76,Withdraw,63.446917,-15.946941,2024-12-19 17:05:42,17,3,207.133.156.17,691.38,15,1
208655c6,94e678,8244.03,Withdraw,0.468695,46.413452,2024-05-02 16:16:01,16,3,101.58.168.91,1007.6,23,1
56c731cf,e0580d,6726.09,Transfer,170.946141,-49.636372,2025-03-14 18:45:37,18,4,7.227.181.141,1856.78,3,0
8efc521d,06e586,7746.47,Transfer,-129.797574,48.468149,2024-09-11 22:21:52,22,2,119.175.183.163,4097.47,17,1
81e20967,a1edcd,1495.57,Payment,104.274927,-22.251089,2024-05-13 20:28:05,20,0,174.25.134.202,3426.71,21,1
22845a94,17ef97,1152.05,Withdraw,-138.956913,63.722446,2024-04-14 04:42:13,4,6,42.162.22.200,3164.45,20,0
978d3d5c,11e864,7739.05,Withdraw,163.792983,0.833257,2025-02-26 19:50:45,19,2,77.72.76.82,4155.74,16,1
435751d2,681cfd,5761.05,Payment,35.491793,60.555253,2024-07-13 13:15:43,13,5,102.251.208.14,3876.32,39,0
dd14a15f,480c5d,981.81,Withdraw,-160.314651,-11.497511,2024-04-01 22:04:29,22,0,92.79.239.77,1077.46,21,1
73accb2f,1f2cee,3414.56,Transfer,-40.54121,70.191134,2025-02-13 23:51:16,23,3,177.164.90.237,1914.05,38,0
be678fd0,048452,6256.88,Withdraw,8.646564,55.645185,2025-02-08 18:20:48,18,5,175.233.82.38,131.54,11,0
300554ff,6f9855,1696.59,Transfer,43.9793,-63.506171,2024-09-27 21:21:56,21,4,60.62.215.133,2541.86,6,1
3d3caa2d,d06a68,6644.55,Withdraw,15.858299,57.730993,2024-11-20 09:27:45,9,2,9.57.72.68,4222.7,37,0
0c4a3dc3,411943,2756.7,Transfer,-159.005313,-52.335971,2024-08-12 10:03:16,10,0,26.46.161.64,704.41,37,1
fe2aee04,9d7009,761.58,Transfer,-10.620484,-54.684175,2024-11-20 18:20:09,18,2,50.22.200.115,828.52,42,1
268058c7,8ba5df,944.76,Transfer,-78.872664,9.797024,2024-07-07 19:23:17,19,6,5.235.158.173,274.39,37,1
d731451c,d6d0bd,6965.79,Payment,-66.125361,10.899908,2025-03-27 11:41:13,11,3,174.148.144.71,3707.45,33,1
b757f2e7,66f88a,3992.03,Payment,156.109468,-68.00474,2024-11-10 22:40:20,22,6,188.62.71.192,4598.37,43,1
8fb24a5f,3aac1c,8370.54,Payment,-55.77716,-20.448811,2024-10-20 14:00:49,14,6,93.176.192.168,2660.09,8,0
4ccb3846,11821c,3341.89,Payment,-50.917681,18.496198,2024-07-15 19:08:08,19,0,207.56.203.171,2887.82,24,1
0553aea6,d75773,5456.89,Withdraw,-77.376041,39.20077,2024-09-30 13:53:29,13,0,221.56.43.89,4021.98,37,0
21a1a060,0dc5a1,7879.64,Payment,179.002924,16.084806,2025-01-20 18:32:14,18,0,103.8.138.87,2676.07,17,1
36ae4f93,0ca941,9487.61,Withdraw,-54.95179,-15.754973,2025-01-22 06:59:54,6,2,119.67.47.90,2652.02,35,1
bcb70034,a19cfa,9439.4,Transfer,-30.607055,17.821858,2024-11-02 00:50:58,0,5,4.32.0.103,4440.3,17,1
f51b055d,422078,4480.55,Withdraw,25.406542,-54.217879,2024-07-02 16:17:06,16,1,107.34.225.56,2293.12,24,1
475ad76b,4032ba,4222.93,Withdraw,57.345325,-4.98792,2024-08-28 09:36:43,9,2,53.157.177.69,1762.86,43,0
fee8d605,1f30be,1944.2,Withdraw,-96.021783,69.560297,2024-09-29 01:41:37,1,6,216.82.86.185,2468.54,3,1
42dd5cbb,6e337c,323.94,Withdraw,-46.496621,-32.203051,2025-03-12 20:36:19,20,2,109.52.200.187,2045.01,49,1
2b35bb75,651245,5231.48,Withdraw,93.963731,-34.316746,2024-10-17 06:12:16,6,3,107.208.236.50,1698.16,44,1
6bab417f,799a13,5714.6,Withdraw,55.090029,-33.141144,2025-02-27 18:34:38,18,3,85.115.142.204,3823.8,11,1
1741f9ea,d6f465,4277.68,Withdraw,-4.701693,21.639834,2025-01-06 08:08:23,8,0,133.171.67.33,2974.59,14,0
6884b340,656dfd,3449.19,Payment,-160.333017,44.251568,2024-09-27 16:27:05,16,4,100.178.32.51,891.04,24,1
e4db2bb6,6a6b9a,4403.72,Payment,-145.090895,-19.280014,2024-08-11 09:01:57,9,6,114.134.27.237,1655.39,47,0
35ef9a79,d2503d,9083.35,Withdraw,87.327576,-61.603806,2024-11-13 15:17:54,15,2,58.38.239.20,2574.09,48,0
28761095,a0eed7,1520.82,Withdraw,-127.52267,-2.781128,2024-05-09 05:19:22,5,3,155.125.106.136,2560.13,4,1
f51deace,0f6028,3875.9,Withdraw,-106.333741,-68.354371,2024-09-20 00:48:19,0,4,41.215.118.116,1095.94,41,1
7ecbfaaf,b55564,9346.65,Withdraw,110.130145,-40.444218,2024-11-30 06:35:59,6,5,118.133.191.61,871.65,9,1
51fc55b9,9ab211,1048.02,Withdraw,-17.843026,39.905503,2024-04-26 19:24:32,19,4,70.171.23.206,4497.65,19,0
88bd0e8f,b43396,536.65,Payment,-153.291665,89.313013,2024-08-01 02:46:27,2,3,216.188.13.228,3774.59,33,1
f1f35fd7,b12cca,8821.45,Payment,86.477695,33.078249,2024-04-23 14:01:07,14,1,174.231.203.91,2009.04,43,0
702062c7,5526bd,5642.56,Withdraw,65.343673,-72.76515,2024-04-21 02:21:11,2,6,174.117.120.252,322.85,39,0
d0089caa,abc852,30.91,Withdraw,42.910076,69.255074,2024-10-11 13:20:12,13,4,137.197.202.34,2317.05,24,1
bf3bf83c,cab645,1015.53,Payment,-167.945684,-7.548284,2024-08-04 16:41:20,16,6,17.10.81.4,1521.71,40,0
5a05bbe1,02b176,7628.01,Payment,-39.321786,57.94591,2024-12-05 05:10:53,5,3,108.50.196.172,3315.98,31,1
90c42bef,8f6748,7019.76,Withdraw,43.648488,29.380241,2025-03-09 18:44:52,18,6,73.237.31.18,2957.19,44,0
63e02a3c,7e586b,7322.31,Transfer,18.762243,5.856316,2025-01-06 16:18:22,16,0,56.64.196.247,99.23,29,1
c90fef11,0a7550,6584.62,Withdraw,-87.041762,-1.131623,2024-08-16 05:54:14,5,4,134.107.215.74,617.08,7,1
0096cdc6,71479d,8977.64,Transfer,-162.600378,68.197986,2024-07-17 08:45:13,8,2,169.92.242.176,373.48,16,1
e7b295b6,5f89a8,5082.22,Transfer,-103.256839,18.899149,2025-03-21 05:56:01,5,4,20.116.63.71,2422.88,5,1
4977f2bd,38ce19,6393.21,Transfer,-103.571892,16.983614,2024-09-16 18:48:05,18,0,95.244.21.245,2192.15,17,1
52ee9577,ab2bf3,6739.59,Withdraw,-147.380318,61.527918,2024-04-23 01:06:17,1,1,49.5.26.45,1409.74,37,1
edddb971,74318c,7934.57,Withdraw,71.066757,10.537645,2025-03-05 02:08:26,2,2,15.87.58.72,3914.7,33,1
bd7a162c,d5fdb4,906.73,Payment,97.190579,71.599964,2024-05-24 05:10:11,5,4,62.238.71.146,121.87,43,1
8cef4e85,52fabf,3823.92,Withdraw,-13.591023,-28.076027,2024-11-06 11:52:34,11,2,40.31.191.186,1113.24,33,1
90175f50,f4f013,845.75,Payment,-86.783971,-13.477917,2024-06-27 04:18:11,4,3,24.212.209.250,4714.93,43,1
87531502,b3ef7b,6939.2,Withdraw,88.407617,33.108217,2025-03-06 09:38:21,9,3,212.142.7.203,4216.7,16,0
ca39cfcf,213be1,3673.87,Transfer,16.51692,-26.627057,2024-05-03 01:19:00,1,4,147.87.9.147,3045.61,7,0
3d051d90,08ae00,9240.04,Payment,35.460707,81.511532,2025-01-28 11:19:52,11,1,23.138.228.56,2393.16,25,0
783eb0ea,b1f79b,9141.49,Transfer,-115.842894,68.835471,2024-05-09 18:27:26,18,3,179.90.1.240,1838.08,33,0
89751d6a,a91d85,7774.48,Payment,-108.842699,6.94637,2024-12-16 03:48:54,3,0,69.185.62.4,3937.76,43,1
51863797,1a7f77,5476.27,Transfer,-149.975051,41.250562,2024-08-16 21:21:07,21,4,34.60.86.130,4216.07,5,0
b2b9bb48,4d38ed,2908.77,Transfer,-60.215397,-63.020023,2024-12-21 14:03:09,14,5,149.47.186.219,4941.96,47,0
1c8487df,dc0ae9,4164.83,Withdraw,20.976309,71.735378,2024-12-21 20:41:47,20,5,130.40.13.30,1522.61,47,1
7c0ee9f5,898baf,2303.86,Withdraw,22.556321,82.082431,2025-03-23 06:34:32,6,6,211.49.150.224,650.3,25,0
4c17737e,ed3c70,3618.63,Withdraw,-7.249829,-51.738298,2024-08-16 21:50:10,21,4,20.181.227.94,4246.17,1,1
081cc9d6,24a759,6811.18,Transfer,-72.396764,39.213505,2024-08-04 09:49:54,9,6,183.198.88.35,265.05,36,0
2793c081,e55741,3646.19,Payment,-135.345141,-72.054169,2025-03-29 02:00:52,2,5,4.94.149.109,4419.51,27,1
64605952,812194,4294.44,Payment,-128.174293,-70.004222,2025-02-05 21:32:44,21,2,93.107.248.129,2202.05,42,1
eeceb26a,f50ade,7024.0,Payment,94.913739,26.843383,2024-09-02 15:08:53,15,0,5.168.148.94,105.21,2,1
521e8e91,94e6e6,7704.27,Transfer,120.142087,-52.728357,2024-06-30 15:58:51,15,6,33.15.18.49,2105.32,18,1
2181605c,c8c2cd,6645.45,Withdraw,124.296269,-21.679549,2024-11-08 12:55:42,12,4,192.93.69.155,4189.86,19,0
ab1b907d,88a47b,9086.87,Payment,155.130897,-55.031124,2024-08-30 08:57:11,8,4,174.63.222.166,2971.67,32,1
19e9f06c,b4957f,3079.9,Withdraw,-114.713755,-17.506612,2024-09-02 06:41:17,6,0,35.230.27.46,1105.95,22,1
a6062dfa,7ab7d7,3056.76,Payment,-42.001503,-77.299683,2024-06-01 16:38:59,16,5,51.85.17.21,4671.21,8,1
85463de3,898c0e,7618.77,Payment,6.51606,-73.343546,2025-02-12 22:01:48,22,2,102.155.185.194,4293.74,2,1
fb1fd29c,eab3c3,4970.68,Withdraw,-142.594455,-76.241797,2024-12-20 15:41:59,15,4,188.171.254.99,1665.09,41,0
291a32f7,0c944b,7134.53,Payment,-9.031102,-38.59867,2024-10-15 16:20:51,16,1,59.242.220.51,4464.1,11,0
98eea67e,6f3987,4454.65,Payment,-177.478429,-65.422362,2024-12-06 09:52:33,9,4,139.210.110.1,4130.75,39,1
4a151188,646493,7687.54,Withdraw,-170.392002,26.985477,2024-08-30 14:25:01,14,4,187.187.11.130,3369.47,33,1
a3434730,3e2666,4560.63,Transfer,106.432216,-48.142819,2024-04-08 19:06:10,19,0,172.203.32.119,2472.43,44,1
ad180d20,5bc936,3938.14,Transfer,-132.20357,17.489554,2024-11-07 04:15:30,4,3,47.254.223.20,4610.23,27,1
46828482,ad963e,4791.0,Payment,-105.661091,-3.670651,2024-10-01 05:19:54,5,1,53.217.240.157,1171.88,8,1
bbba9466,9d5b42,9910.54,Transfer,15.235497,-24.038805,2024-08-07 15:40:48,15,2,139.53.88.170,1536.75,11,1
76a2dad1,35adac,4725.03,Payment,-162.053334,63.241517,2025-02-17 19:45:11,19,0,201.248.28.184,205.19,19,0
57451663,e26eca,4001.3,Withdraw,-169.769214,43.082007,2025-03-12 23:25:52,23,2,137.58.219.110,3985.03,38,0
f8d4b60e,c00f0a,5496.51,Withdraw,-62.174397,-65.638967,2024-09-05 14:26:43,14,3,136.57.245.96,920.91,9,0
4bf1b06a,bc1fc6,1671.73,Payment,-138.90122,4.133539,2024-10-27 20:49:58,20,6,138.113.252.53,3466.2,3,0
3e90a880,1e4016,5964.92,Payment,162.265423,33.799316,2024-05-12 19:06:11,19,6,209.164.17.79,294.7,23,0
b41f2953,c27be7,9616.81,Withdraw,144.100698,65.657231,2024-11-08 19:43:50,19,4,33.49.119.187,4109.03,24,1
5982769a,af5185,9466.34,Withdraw,127.156206,9.115582,2024-06-23 22:10:45,22,6,67.178.91.145,2923.88,17,1
7ae30e8f,512247,1683.74,Payment,116.715502,38.499891,2024-10-04 03:13:45,3,4,126.28.128.205,4578.83,11,1
29fb305c,2f0a9b,9949.84,Payment,-3.050035,-72.011675,2025-02-04 02:37:35,2,1,114.72.96.248,3769.35,9,1
12f9e599,fe0077,5337.16,Transfer,-24.137047,29.558639,2024-12-26 17:33:56,17,3,90.30.189.119,2295.29,40,0
b0e12385,562f11,8222.84,Payment,115.590775,29.16899,2024-10-24 02:36:42,2,3,194.52.131.232,4558.9,22,1
328de9d7,1ec3c7,4907.26,Payment,168.812714,23.00769,2025-01-07 06:29:47,6,1,166.229.179.149,4877.53,3,1
2f5c5e72,0b62d9,9374.7,Withdraw,61.4167,27.298462,2024-10-13 20:05:07,20,6,35.44.10.119,453.29,44,1
f24d0186,e350fe,965.23,Withdraw,-20.143888,-6.038873,2024-12-13 12:41:46,12,4,45.75.231.105,797.11,41,1
9c388d5f,b19e79,4511.99,Payment,45.131345,88.571058,2024-09-13 13:42:37,13,4,2.86.200.120,1694.18,2,1
453d279a,b5f6fc,5417.29,Withdraw,-173.350575,-58.340005,2025-02-03 02:21:42,2,0,97.131.7.98,1256.56,48,1
56ce08c1,cf652d,5238.4,Transfer,117.756133,53.793988,2025-02-02 16:01:09,16,6,21.25.63.138,4183.95,41,1
f6a78d9a,49a72f,3145.98,Withdraw,-117.096916,89.71286,2024-06-17 05:44:20,5,0,52.110.214.10,2367.95,34,0
c47d1116,51cce9,9855.3,Transfer,66.841078,54.926498,2024-07-19 02:24:37,2,4,62.64.194.117,2787.62,19,1
d816c9b8,6c1fa7,3553.18,Payment,-113.873739,31.70682,2024-09-21 22:39:18,22,5,197.246.131.202,4284.79,40,1
dd0dc4b0,4229a0,847.55,Payment,64.184877,-12.940611,2025-03-05 15:36:21,15,2,78.202.181.82,1832.55,33,0
fdf2a679,7f95d5,6537.58,Transfer,-69.443038,-39.189884,2025-01-15 18:48:29,18,2,11.35.21.193,3302.37,18,1
c6684ebc,8a21f2,4628.26,Payment,-155.794027,-52.488825,2025-03-05 17:19:19,17,2,170.196.189.203,2306.71,27,1
57a6f379,695c81,7149.34,Withdraw,162.054273,-52.906867,2024-04-26 10:16:27,10,4,82.94.210.91,3983.89,35,1
124e300a,447272,599.21,Withdraw,-143.96485,48.983547,2024-09-01 05:04:28,5,6,61.188.201.193,4402.23,10,1
c4eed3f2,9d7746,991.74,Transfer,41.22432,-50.793905,2024-08-22 22:01:15,22,3,115.178.113.222,3680.64,47,1
3b93d7eb,b9b8fe,4939.23,Withdraw,71.839244,-11.228275,2024-05-04 06:28:30,6,5,103.221.65.81,874.15,46,1
d21e5ad6,46b118,6941.77,Transfer,8.059853,-42.118782,2024-07-27 07:18:47,7,5,10.52.70.156,1987.9,42,0
a1d677e6,6ee486,6233.86,Payment,-28.908948,-46.722628,2024-12-21 05:45:30,5,5,202.59.56.5,3054.95,21,1
fa8577ec,280226,1136.3,Transfer,133.275173,57.370498,2025-01-13 09:06:19,9,0,10.66.188.24,1953.73,40,0
8bfce1f3,3c2da4,9516.61,Transfer,166.025015,54.879508,2024-06-26 13:01:59,13,2,38.137.46.21,4874.86,29,0
814a56f5,1f43a9,1390.38,Payment,6.144726,67.379276,2024-10-01 15:08:04,15,1,83.178.218.211,3170.26,35,1
5f5b3ac9,2ea7e2,2378.5,Withdraw,149.599939,-72.974431,2025-03-01 03:40:55,3,5,61.124.107.67,1661.36,30,0
407501f1,ca00f4,2912.74,Transfer,42.374765,42.071744,2024-08-06 05:22:16,5,1,222.200.79.98,874.73,13,0
58dcb6dc,2973ba,221.69,Payment,-89.282008,88.195159,2024-11-14 08:13:13,8,3,26.36.131.169,3892.82,13,0
f6fea3a7,2f3182,8821.34,Payment,-115.3711,-86.24646,2024-12-04 17:23:47,17,2,184.172.198.207,1489.07,17,1
bb9a707c,6ea604,5909.0,Payment,-126.050826,-26.345998,2024-04-13 20:06:53,20,5,207.212.53.118,527.31,27,0
76761855,a29ef8,8012.83,Transfer,-48.14678,-18.479038,2025-03-16 09:18:06,9,6,178.216.213.249,3654.23,2,1
ce0c58af,738636,9896.51,Payment,-29.161471,-28.616598,2025-02-01 01:12:37,1,5,68.37.233.109,2290.01,48,1
5eec0792,aa0fb2,5748.24,Payment,-119.036159,-64.308323,2024-06-03 23:10:01,23,0,98.44.166.118,4312.41,5,1
225590f1,40251e,2304.66,Withdraw,52.514538,-29.006854,2025-02-06 16:33:50,16,3,19.101.50.155,2734.18,47,1
42461d0f,7c26c9,7335.16,Transfer,-87.26487,55.661083,2024-10-26 10:13:41,10,5,117.218.147.150,2453.95,39,1
fc142bb0,5ed9bf,7115.89,Payment,-63.255288,71.121658,2024-09-21 23:07:54,23,5,171.87.61.59,579.51,42,1
37e1f0ce,fa50c6,5485.59,Transfer,-160.631698,41.593075,2024-07-18 05:16:27,5,3,10.114.150.244,1505.49,48,0
2d5e2789,9962e8,1798.07,Transfer,-66.051058,-29.507852,2025-01-29 02:15:58,2,2,142.146.80.36,1743.84,2,1
c34c49f1,e5697c,2622.6,Withdraw,-139.036674,-8.837924,2024-05-11 09:29:42,9,5,194.105.254.225,956.16,30,0
48bc57e7,a58129,1188.93,Withdraw,-117.528843,44.013113,2024-04-21 05:45:10,5,6,43.133.247.232,1563.24,11,1
5b3be4e7,11d33b,1222.2,Transfer,-52.310282,-47.131338,2024-09-24 23:02:37,23,1,71.217.189.27,2789.43,41,1
2bc59c70,56943e,6681.8,Payment,178.533288,-75.275355,2024-06-16 17:17:17,17,6,192.162.20.254,4649.41,18,1
2f288a3a,0df1d1,755.6,Transfer,-101.878801,18.587027,2024-12-08 13:54:43,13,6,51.232.76.253,4048.13,30,0
6b4bf809,1dbbea,1295.92,Payment,-59.329539,-24.211953,2024-06-07 15:02:50,15,4,171.134.200.219,60.09,28,1
